종목코드,종목명,종가,대비,등락률,시장구분,업종명,시가총액,EPS,BPS,주당배당금,배당수익률,Date,PER,PBR,PCR,PSR,IDX_CD,IDX_NM_KOR,ALL_MKT_VAL,MKT_VAL,WGT,S_WGT,CAL_WGT,SEC_CD,SEC_NM_KOR,SEQ,TOP60,APT_SHR_CNT,SEC_1ST,ROE,size
004090,한국석유,12550,-100,-0.79,KOSPI,비금속광물,159311206000,546,11418,83,0.66,2021-09-24,24.5094163076923,1.10632781944444,9.31644479532164,0.329155384297521,G1510,WICS 소재,130796768,73283,0.06,97,1,G15,소재,131,8,5839295,G15,0.0451,small
072020,중앙백신,15950,0,0,KOSDAQ,제약,1.58862e+11,320,8790,70,0.44,2021-09-24,49.84,1.81556571428571,19.14,4.37636363636364,G3520,WICS 제약과생물공학,139968350,100083,0.07,96.19,1,G35,건강관리,146,16,6274800,G35,0.0364,small
108490,로보티즈,14100,50,0.36,KOSDAQ,소프트웨어,158639100000,,5629,0,0,2021-09-24,,2.50219400630915,,8.262453125,G2560,WICS 교육서비스,1841806,80906,4.39,67.39,1,G25,경기관련소비재,7,6,5738010,G25,,small
042520,한스바이오메드,15700,200,1.29,KOSDAQ,제약,158616801700,,5972,0,0,"",,2.63,,,G3510,WICS 건강관리장비와서비스,17087092,117376,0.69,81.69,1,G35,건강관리,38,16,7476206,G35,,small
006660,삼성공조,19500,0,0,KOSPI,운수장비,158463123000,673,27201,80,0.41,2021-09-24,29.3450227777778,0.711873867924528,16.5065753125,2.48374800940439,G2510,WICS 자동차와부품,88703179,79232,0.09,95.9,1,G25,경기관련소비재,54,3,4063157,G25,0.0243,small
234100,세원,4730,-40,-0.84,KOSDAQ,운송장비·부품,158368663310,341,1920,0,0,2021-09-24,19.5516868283951,3.14223538313492,226.240947585714,2.19651405423024,G2510,WICS 자동차와부품,88703179,115609,0.13,93.98,1,G25,경기관련소비재,36,3,24441675,G25,0.1607,small
073570,WI,1945,70,3.73,KOSDAQ,기타제조,157359977985,,518,0,0,2021-09-24,,4.00407068664122,20.1743561519231,6.1952747238189,G4530,WICS 반도체와반도체장비,431176010,94416,0.02,99.4,1,G45,IT,72,0,48542924,G45,,small
100840,SNT에너지,20900,-450,-2.11,KOSPI,기계,156890259900,1414,31408,800,3.83,2021-09-24,16.0092101938776,0.665353095419847,2.23172489189189,0.660868828559393,G2010,WICS 자본재,124006699,50205,0.04,97.98,1,G20,산업재,226,18,2402148,G20,0.0416,small
321820,와이더플래닛,22700,-350,-1.52,KOSDAQ,출판·매체복제,156572841400,,,0,0,2021-09-24,,,,5.39906349655172,G4510,WICS 소프트웨어와서비스,21315250,106470,0.5,79.61,1,G45,IT,42,16,4690288,G45,,small
006740,영풍제지,7050,-40,-0.56,KOSPI,종이목재,1.5651e+11,483,5692,40,0.57,2021-09-24,18.4129411764706,1.23723320158103,13.7289473684211,1.59378818737271,G1510,WICS 소재,130796768,42258,0.03,98.87,1,G15,소재,175,8,5994000,G15,0.0672,small
130580,나이스디앤비,10150,-50,-0.49,KOSDAQ,기타서비스,1.5631e+11,698,4052,200,1.97,2021-09-24,14.6084112149533,2.28189781021898,8.49510869565217,1.90158150851582,G2020,WICS 상업서비스와공급품,5444111,101602,1.87,90.25,1,G20,산업재,12,4,10010000,G20,0.1562,small
057680,티사이언티픽,3325,105,3.26,KOSDAQ,디지털컨텐츠,156289021525,16,1787,0,0,2021-09-24,207.81,1.86725234796894,,16.45147595,G5020,WICS 미디어와엔터테인먼트,150344455,118780,0.08,97.4,1,G50,커뮤니케이션서비스,62,3,35723205,G50,0.009,small
000700,유수홀딩스,6000,20,0.33,KOSPI,서비스업,156250872000,3202,11744,500,8.33,2021-09-24,1.9531359,0.402397301055885,6.07980046692607,0.466699139784946,G2030,WICS 운송,41254793,76563,0.19,101.16,1,G20,산업재,27,3,12760488,G20,0.206,small
014190,원익큐브,4410,-365,-7.64,KOSDAQ,유통,156113585460,87,2370,0,0,2021-09-24,50.359221116129,1.86071019618594,12.6921614195122,0.798943630808598,G1510,WICS 소재,130796768,104596,0.08,95.34,1,G15,소재,106,8,23717937,G15,0.0369,small
032560,황금에스티,9750,-70,-0.71,KOSPI,철강금속,1.56e+11,1048,17074,100,1.03,2021-09-24,9.28571428571429,0.504854368932039,,0.604182804027885,G1510,WICS 소재,130796768,71760,0.05,97.17,1,G15,소재,134,8,7360000,G15,0.0544,small
071670,에이테크솔루션,15600,300,1.96,KOSDAQ,기계·장비,1.56e+11,285,7188,0,0,2021-09-24,55.7142857142857,2.14580467675378,9.93630573248408,0.649729279466889,G2010,WICS 자본재,124006699,102960,0.08,92.59,1,G20,산업재,136,18,6600000,G20,0.0385,small
105330,케이엔더블유,12850,450,3.63,KOSDAQ,일반전기전자,155939658700,,4248,0,0,2021-09-24,,3.5765976766055,,2.90390425884544,G2510,WICS 자동차와부품,88703179,88886,0.1,95.43,1,G25,경기관련소비재,49,3,6917168,G25,,small
043650,국순당,8730,20,0.23,KOSDAQ,음식료·담배,155902993920,1181,12355,160,1.83,2021-09-24,8.33705849839572,0.700687613123596,10.324701584106,2.94712653913043,G3020,"WICS 식품,음료,담배",30382851,70156,0.23,95.48,1,G30,필수소비재,53,6,8036237,G30,0.084,small
361390,제노코,63800,-2200,-3.33,KOSDAQ,통신장비,155808532000,873,4232,0,0,2021-09-24,73.08,19.0010404878049,24.345083125,4.56916516129032,G2010,WICS 자본재,124006699,87253,0.07,94.3,1,G20,산업재,158,18,1367598,G20,0.26,small
066670,디스플레이텍,8310,-210,-2.46,KOSDAQ,IT부품,155329838580,228,8103,80,0.96,2021-09-24,40.8762733105263,1.02527946257426,10.4952593635135,3.72493617697842,G4520,WICS 기술하드웨어와장비,44599486,90091,0.2,86.72,1,G45,IT,92,24,10841312,G45,0.0251,small
123570,이엠넷,6970,0,0,KOSDAQ,기타서비스,155264263660,320,2807,50,0.72,2021-09-24,21.8682061492958,2.30704700832095,16.3436067010526,3.98113496564103,G5020,WICS 미디어와엔터테인먼트,150344455,91606,0.06,98.22,1,G50,커뮤니케이션서비스,74,3,13142886,G50,0.1055,small
014470,부방,2585,-15,-0.58,KOSDAQ,금융,155235092100,,2947,0,0,2021-09-24,,0.877034418644068,8.00180887113402,0.463388334626866,G2520,WICS 내구소비재와의류,49360418,63646,0.13,95.94,1,G25,경기관련소비재,96,7,24621427,G25,,small
155660,DSR,9700,-50,-0.51,KOSPI,철강금속,1.552e+11,558,10087,50,0.52,2021-09-24,17.438202247191,0.952147239263804,8.91954022988506,0.671861471861472,G1510,WICS 소재,130796768,45008,0.03,98.54,1,G15,소재,165,8,4640000,G15,0.0546,small
138360,협진,4480,0,0,KOSDAQ,화학,155061688320,,1270,0,0,2021-09-24,,3.52412928,,50.0198994580645,,,,,,,,,,,,,,,small
181340,이즈미디어,21750,100,0.46,KOSDAQ,의료·정밀기기,154862175000,,2583,0,0,2021-09-24,,8.41642255434783,,7.03918977272727,G4520,WICS 기술하드웨어와장비,44599486,78980,0.18,88.64,1,G45,IT,102,24,3631251,G45,,small
003460,유화증권,2730,30,1.11,KOSPI,증권,154797592950,83,6358,110,4.03,2021-09-24,32.89,0.328239170801527,,,G4020,WICS 증권,18336465,49535,0.27,99.92,1,G40,금융,21,4,18144773,G40,0.01,small
017550,수산중공업,2850,40,1.42,KOSPI,기계,153857714550,78,1920,10,0.35,2021-09-24,38.4644286375,1.48511307480695,7.54204483088235,1.11652913316401,G2010,WICS 자본재,124006699,66159,0.05,96.49,1,G20,산업재,194,18,23213620,G20,0.0386,small
303530,이노뎁,21050,-450,-2.09,KOSDAQ,소프트웨어,153718656450,1006,3566,0,0,2021-09-24,20.92,7.35495963875598,15.0704565147059,2.30462753298351,G4510,WICS 소프트웨어와서비스,21315250,84545,0.4,86.34,1,G45,IT,57,16,4016402,G45,0.3516,small
089230,THE E&M,886,16,1.84,KOSDAQ,인터넷,153676869226,,518,0,0,2021-09-24,,1.84044154761677,73.1794615361905,2.52758008595395,G5020,WICS 미디어와엔터테인먼트,150344455,133699,0.09,96.81,1,G50,커뮤니케이션서비스,55,3,150901666,G50,,small
241520,DSC인베스트먼트,5520,30,0.55,KOSDAQ,금융,153518944560,890,2144,0,0,2021-09-24,6.37008068713693,2.55439175640599,21.9312777942857,,G4030,WICS 다각화된금융,4107722,110534,2.69,65.1,1,G40,금융,11,10,20024210,G40,0.401,small
009300,삼아제약,24100,0,0,KOSDAQ,제약,1.53517e+11,20,26105,300,1.24,2021-09-24,1535.17,0.923132892363199,16.3315957446809,2.8587895716946,G3520,WICS 제약과생물공학,139968350,46055,0.03,98.81,1,G35,건강관리,198,16,1911000,G35,6e-04,small
014530,극동유화,4400,-45,-1.01,KOSPI,화학,153425448000,213,4917,140,3.18,2021-09-24,19.9253828571429,0.888392866242038,6.28792819672131,0.246308312730775,G1010,WICS 에너지,25065943,78247,0.31,98.08,1,G10,에너지,16,2,17783404,G10,0.0446,small
129890,앱코,15600,50,0.32,KOSDAQ,정보기기,153402319200,2419,8225,0,0,2021-09-24,8.42869885714286,1.92474679046424,,1.00132062140992,G4520,WICS 기술하드웨어와장비,44599486,67497,0.15,91.38,1,G45,IT,119,24,4326732,G45,0.2284,small
239340,줌인터넷,5670,-30,-0.53,KOSDAQ,인터넷,152974524780,44,996,0,0,2021-09-24,127.47877065,4.93466208967742,58.8363556846154,6.42750104117647,G5020,WICS 미디어와엔터테인먼트,150344455,68839,0.05,99.07,1,G50,커뮤니케이션서비스,90,3,12140835,G50,0.0387,small
000230,일동홀딩스,13250,250,1.92,KOSPI,의약품,152910300000,,10633,100,0.75,2021-09-24,,0.500360929319372,18.6475975609756,0.256345850796312,G3520,WICS 제약과생물공학,139968350,56577,0.04,98.33,1,G35,건강관리,185,16,4269948,G35,,small
270660,에브리봇,25000,50,0.2,KOSDAQ,일반전기전자,152391775000,,3245,0,0,2021-09-24,,8.96422205882353,24.9822581967213,3.09739380081301,G2520,WICS 내구소비재와의류,49360418,96007,0.19,91.94,1,G25,경기관련소비재,70,7,3840273,G25,,small
054670,대한뉴팜,10600,0,0,KOSDAQ,제약,152162152000,,3980,0,0,2021-09-24,,2.66483628721541,11.2712705185185,1.0178070367893,G3520,WICS 제약과생물공학,139968350,88254,0.06,97.06,1,G35,건강관리,159,16,8325854,G35,,small
008250,이건산업,13850,-150,-1.07,KOSPI,종이목재,151693994750,158,15750,200,1.44,2021-09-24,89.2317616176471,0.879385476811594,9.480874671875,0.59047876508369,G2010,WICS 자본재,124006699,87983,0.07,94.16,1,G20,산업재,156,18,6352528,G20,0.0099,small
025750,한솔홈데코,1880,5,0.27,KOSPI,종이목재,151462480120,7,1918,0,0,2021-09-24,252.437466866667,0.980339677152103,11.7412775286822,0.598193049447077,G2010,WICS 자본재,124006699,115111,0.09,91.46,1,G20,산업재,123,18,61229513,G20,0.0039,small
038620,위즈코프,2515,-85,-3.27,KOSDAQ,유통,150985980305,53,771,20,0.8,2021-09-24,53.9235643946429,3.44716850011416,88.8152825323529,5.35411277677305,G1010,WICS 에너지,25065943,93611,0.37,97.77,1,G10,에너지,15,2,37221196,G10,0.0639,small
046390,삼화네트웍스,3495,240,7.37,KOSDAQ,오락·문화,150889400835,,746,0,0,2021-09-24,,4.6860062371118,88.7584710794118,5.14980890221843,G5020,WICS 미디어와엔터테인먼트,150344455,81480,0.05,98.62,1,G50,커뮤니케이션서비스,81,3,23313384,G50,,small
050110,캠시스,2040,30,1.49,KOSDAQ,IT부품,150601200720,,1296,0,0,2021-09-24,,1.23951605530864,,0.17372384441112,G4520,WICS 기술하드웨어와장비,44599486,112951,0.25,83.31,1,G45,IT,77,24,55368089,G45,,small
004440,삼일씨엔에스,11750,-150,-1.26,KOSPI,비금속광물,149600377250,,21785,0,0,2021-09-24,,0.539294799026676,13.477511463964,0.803870914830736,G2010,WICS 자본재,124006699,55352,0.04,97.56,1,G20,산업재,216,18,4710820,G20,,small
259630,엠플러스,13100,-200,-1.5,KOSDAQ,기계·장비,149371911600,556,5221,100,0.76,2021-09-24,25.753777862069,2.54466629642249,22.2943151641791,0.942409536908517,G4535,WICS 전자와 전기제품,72412941,101573,0.14,97.28,1,G45,IT,26,2,7753656,G45,0.0988,small
001540,안국약품,11450,-100,-0.87,KOSDAQ,제약,149335709000,,11048,220,1.92,2021-09-24,,1.03633385843164,13.3335454464286,1.04139267085077,G3520,WICS 제약과생물공학,139968350,56748,0.04,98.29,1,G35,건강관리,184,16,4956120,G35,,small
049550,잉크테크,7700,-80,-1.03,KOSDAQ,화학,149333468900,,2262,0,0,2021-09-24,,4.12523394751381,28.7179747884615,3.09179024637681,G4520,WICS 기술하드웨어와장비,44599486,122453,0.27,82.02,1,G45,IT,72,24,15903045,G45,,small
210540,디와이파워,13500,-650,-4.59,KOSPI,기계,149063058000,2303,17122,220,1.63,2021-09-24,5.86862433070866,0.788276351136965,6.31623127118644,0.489052027559055,G2010,WICS 자본재,124006699,92419,0.07,93.95,1,G20,산업재,153,18,6845859,G20,0.1343,small
066310,큐에스아이,17500,150,0.86,KOSDAQ,반도체,148594250000,16,5958,50,0.29,2021-09-24,1485.9425,2.72150641025641,123.828541666667,6.46061956521739,G4530,WICS 반도체와반도체장비,431176010,101044,0.02,99.38,1,G45,IT,71,0,5773948,G45,0.0018,small
004060,SG세계물산,733,3,0.41,KOSPI,유통업,148377495680,,969,0,0,2021-09-24,,0.756256349031601,27.9957539018868,0.884252060071514,G2520,WICS 내구소비재와의류,49360418,72705,0.15,94.86,1,G25,경기관련소비재,88,7,99188230,G25,,small
128660,피제이메탈,5980,-90,-1.48,KOSDAQ,금속,148324146620,191,1719,120,2.01,2021-09-24,31.31,3.48178747934272,49.4413822066667,1.15787780343482,G1510,WICS 소재,130796768,50430,0.04,98.4,1,G15,소재,161,8,8433145,G15,0.1112,small
304100,솔트룩스,29100,50,0.17,KOSDAQ,소프트웨어,147854626500,117,11448,0,0,2021-09-24,296.858703,2.5503325,41.2303754166667,6.84006228110599,G4510,WICS 소프트웨어와서비스,21315250,104977,0.49,81.09,1,G45,IT,45,16,3607450,G45,0.0086,small
090150,광진윈텍,8510,70,0.83,KOSDAQ,운송장비·부품,147719924430,150,3420,120,1.41,2021-09-24,86.8940731941177,3.2681399210177,30.1469233530612,1.73380192992958,G2510,WICS 자동차와부품,88703179,56134,0.06,97.64,1,G25,경기관련소비재,77,3,6596189,G25,0.0376,small
315640,딥노이드,34350,50,0.15,KOSDAQ,소프트웨어,147395746950,,,0,0,2021-09-24,,,,147.39574695,G4510,WICS 소프트웨어와서비스,21315250,86963,0.41,85.14,1,G45,IT,54,16,2531688,G45,,small
331920,셀레믹스,18050,-100,-0.55,KOSDAQ,제약,147362871400,,3622,0,0,2021-09-24,,5.01234256462585,,27.8043153584906,G3520,WICS 제약과생물공학,139968350,98733,0.07,96.47,1,G35,건강관리,150,16,5469979,G35,,small
011320,유니크,7610,-40,-0.52,KOSDAQ,운송장비·부품,147030488950,,5173,0,0,2021-09-24,,1.4703048895,11.2237014465649,0.681959596243043,G2510,WICS 자동차와부품,88703179,89689,0.1,95.33,1,G25,경기관련소비재,48,3,11785624,G25,,small
071970,STX중공업,5180,-110,-2.08,KOSPI,기계,146935755680,39,6131,0,0,2021-09-24,133.577959709091,0.844943965957447,9.66682603157895,0.592482885806452,G2010,WICS 자본재,124006699,47019,0.04,98.29,1,G20,산업재,234,18,9077112,G20,0.0063,small
068050,팬엔터테인먼트,5390,40,0.75,KOSDAQ,오락·문화,146866622980,66,2495,0,0,2021-09-24,81.67,2.15980327911765,15.6241088276596,6.01912389262295,G5020,WICS 미디어와엔터테인먼트,150344455,80777,0.05,98.68,1,G50,커뮤니케이션서비스,82,3,14986390,G50,0.0264,small
109960,에이프로젠 H&G,821,-14,-1.68,KOSDAQ,유통,146708773157,62,1297,0,0,2021-09-24,13.2170065907207,0.633731201542117,43.1496391638235,14.2435702094175,G3520,WICS 제약과생물공학,139968350,58684,0.04,98.16,1,G35,건강관리,181,16,71478087,G35,0.0479,small
232680,라온테크,30000,-1150,-3.69,KOSDAQ,반도체,146580150000,195,1029,0,0,2021-09-24,153.85,32.5733666666667,,7.9663125,G4530,WICS 반도체와반도체장비,431176010,87948,0.02,99.51,1,G45,IT,77,0,2931603,G45,0.2117,small
092870,엑시콘,13950,0,0,KOSDAQ,반도체,146141971650,1253,9128,50,0.36,2021-09-24,11.9788501352459,1.48972448165138,8.25660856779661,2.1682785111276,G4530,WICS 반도체와반도체장비,431176010,87685,0.02,99.53,1,G45,IT,78,0,6285676,G45,0.1244,small
069540,라이트론,5600,60,1.08,KOSDAQ,통신장비,145946953600,,2235,0,0,2021-09-24,,2.83943489494163,,7.44627314285714,G4520,WICS 기술하드웨어와장비,44599486,112379,0.25,83.56,1,G45,IT,78,24,20067706,G45,,small
040300,YTN,3470,-95,-2.66,KOSDAQ,방송서비스,1.4574e+11,186,4521,30,0.86,2021-09-24,18.6846153846154,0.7590625,6.30909090909091,1.09496619083396,G5020,WICS 미디어와엔터테인먼트,150344455,113677,0.08,97.55,1,G50,커뮤니케이션서비스,64,3,32760000,G50,0.0406,small
064820,케이프,4715,0,0,KOSDAQ,운송장비·부품,145701647520,316,5685,100,2.12,2021-09-24,16.0111700571429,0.683083204500703,,0.346743568586387,G2010,WICS 자본재,124006699,116561,0.09,91.28,1,G20,산업재,121,18,24721382,G20,0.0427,small
313760,윌링스,29950,1050,3.63,KOSDAQ,일반전기전자,145616900000,66,7447,80,0.27,2021-09-24,453.79,4.02256629834254,25.5468245614035,2.30406487341772,G1010,WICS 에너지,25065943,36404,0.15,100.63,1,G10,에너지,27,2,1215500,G10,0.0089,small
251630,브이원텍,9670,-100,-1.02,KOSDAQ,기계·장비,145539108600,379,5627,100,1.03,2021-09-24,26.4616561090909,1.71828935773318,42.8056201764706,4.67971410289389,G4520,WICS 기술하드웨어와장비,44599486,69859,0.16,90.61,1,G45,IT,114,24,7224278,G45,0.0649,small
124560,태웅로직스,7440,100,1.36,KOSDAQ,운송,145353732480,469,3023,50,0.67,2021-09-24,18.6350939076923,2.45529953513514,27.9526408615385,0.425882603222971,G2030,WICS 운송,41254793,65409,0.16,101.85,1,G20,산업재,31,3,8791556,G20,0.1318,small
011390,부산산업,137000,8500,6.61,KOSPI,비금속광물,1.44672e+11,2333,54994,250,0.18,2021-09-24,57.8688,1.7772972972973,10.56,1.25148788927336,G2010,WICS 자본재,124006699,69443,0.06,96.22,1,G20,산업재,189,18,506880,G20,0.0307,small
011150,CJ씨푸드,4025,0,0,KOSPI,음식료품,144621361325,58,1823,0,0,2021-09-24,69.4,2.19455783497724,42.5356945073529,0.970613163255033,G3020,"WICS 식품,음료,담배",30382851,76649,0.25,94.53,1,G30,필수소비재,49,6,19043310,G30,0.0316,small
001260,남광토건,14700,600,4.26,KOSPI,건설업,144484844700,1401,6746,0,0,2021-09-24,10.4699152173913,2.17925837104072,3.78232539267016,0.607079117647059,G2010,WICS 자본재,124006699,54904,0.04,97.61,1,G20,산업재,217,18,3734982,G20,0.2081,small
050960,수산아이앤티,21400,950,4.65,KOSDAQ,출판·매체복제,144471400000,418,11630,125,0.58,2021-09-24,51.5969285714286,1.77920443349754,40.1309444444444,6.2813652173913,G4510,WICS 소프트웨어와서비스,21315250,69346,0.33,89.18,1,G45,IT,65,16,3240480,G45,0.0345,small
019440,세아특수강,16850,-150,-0.88,KOSPI,철강금속,144404500000,,35541,700,4.15,2021-09-24,,0.458718233799238,2.62553636363636,0.220464885496183,G1510,WICS 소재,130796768,38989,0.03,99.18,1,G15,소재,185,8,2313900,G15,,small
263700,케어랩스,8360,-160,-1.88,KOSDAQ,소프트웨어,144093227520,288,5689,0,0,2021-09-24,33.5100529116279,1.39625220465116,12.7516130548673,1.87866007196871,G3510,WICS 건강관리장비와서비스,17087092,115275,0.67,83.72,1,G35,건강관리,41,16,13788826,G35,0.0417,small
012200,계양전기,4420,-20,-0.45,KOSPI,기계,1.44092e+11,294,5664,35,0.79,2021-09-24,14.4092,0.748141225337487,6.67092592592593,0.379489070318673,G2510,WICS 자동차와부품,88703179,80692,0.09,95.81,1,G25,경기관련소비재,53,3,18256000,G25,0.0519,small
049720,고려신용정보,10050,50,0.5,KOSDAQ,기타서비스,1.43715e+11,740,2041,275,2.74,2021-09-24,13.9529126213592,4.92174657534247,41.0614285714286,1.07894144144144,G2020,WICS 상업서비스와공급품,5444111,68983,1.27,96.02,1,G20,산업재,16,4,6864000,G20,0.3527,small
094360,칩스앤미디어,14900,200,1.36,KOSDAQ,반도체,143640693500,200,3383,50,0.34,2021-09-24,75.600365,4.40615624233129,30.5618496808511,9.32731775974026,G4530,WICS 반도체와반도체장비,431176010,89057,0.02,99.49,1,G45,IT,76,0,5976995,G45,0.0583,small
263690,디알젬,12650,500,4.12,KOSDAQ,의료·정밀기기,143268966500,1786,4638,200,1.58,2021-09-24,7.163448325,2.7289326952381,14.1850461881188,1.34398655253283,G3510,WICS 건강관리장비와서비스,17087092,75933,0.44,92.07,1,G35,건강관리,56,16,6002573,G35,0.381,small
003480,한진중공업홀딩스,4850,45,0.94,KOSPI,전기가스업,143219588200,,11160,0,0,2021-09-24,,0.401625317442513,1.83614856666667,0.180105115945674,G5510,WICS 유틸리티,11855265,55856,0.47,101.32,1,G55,유틸리티,17,2,11516627,G55,,small
008600,윌비스,2175,-25,-1.14,KOSPI,유통업,143053908600,,1552,0,0,2021-09-24,,1.44353086377397,,0.597053040901503,G2520,WICS 내구소비재와의류,49360418,107290,0.22,89.49,1,G25,경기관련소비재,58,7,49328934,G25,,small
241790,오션브릿지,14300,-300,-2.05,KOSDAQ,반도체,143037666200,1440,7608,320,2.24,2021-09-24,10.073075084507,1.7702681460396,22.7043914603175,1.56154657423581,G4530,WICS 반도체와반도체장비,431176010,107278,0.02,99.29,1,G45,IT,67,0,7501976,G45,0.1757,small
122310,제노레이,9820,30,0.31,KOSDAQ,의료·정밀기기,142918748080,709,4571,120,1.22,2021-09-24,14.0116419686275,2.14915410646617,16.8139703623529,2.31634923954619,G3510,WICS 건강관리장비와서비스,17087092,94326,0.55,88.67,1,G35,건강관리,49,16,9605537,G35,0.1534,small
118000,우리들휴브레인,1770,90,5.36,KOSPI,유통업,142836883080,239,1262,0,0,2021-09-24,7.41,1.92502537843666,,21.6419519818182,G4510,WICS 소프트웨어와서비스,21315250,142837,0.67,73.32,1,G45,IT,31,16,80698804,G45,0.2598,small
007720,대명소노시즌,1415,45,3.28,KOSDAQ,유통,142632636750,,1595,0,0,2021-09-24,,0.887018885261194,,1.10226148956723,G2550,WICS 소매(유통),13446456,79874,0.59,97.23,1,G25,경기관련소비재,20,5,56448252,G25,,small
269620,시스웍,1905,-20,-1.04,KOSDAQ,의료·정밀기기,142495824990,32,793,0,0,2021-09-24,61.9547065173913,2.41928395568761,,7.27019515255102,G4530,WICS 반도체와반도체장비,431176010,121121,0.03,99.24,1,G45,IT,65,0,63580814,G45,0.039,small
006340,대원전선,2005,-20,-0.99,KOSPI,전기전자,142389018835,32,1159,0,0,2021-09-24,61.9082690586957,1.66731872172131,17.3645144920732,0.387664086128505,G2010,WICS 자본재,124006699,95401,0.08,93.8,1,G20,산업재,151,18,47581368,G20,0.0269,small
033230,인성정보,3630,380,11.69,KOSDAQ,컴퓨터서비스,142351829400,,1578,0,0,2021-09-24,,3.12861163516484,9.24362528571429,0.5882307,G4520,WICS 기술하드웨어와장비,44599486,111034,0.25,83.81,1,G45,IT,79,24,30587996,G45,,small
086040,바이오톡스텍,9700,-400,-3.96,KOSDAQ,기타서비스,142271093100,179,2292,0,0,2021-09-24,54.7196511923077,4.14784527988338,30.9284985,5.38905655681818,G3520,WICS 제약과생물공학,139968350,119508,0.09,95.32,1,G35,건강관리,135,16,12320383,G35,0.0758,small
025820,이구산업,4250,-255,-5.66,KOSPI,철강금속,142128500000,57,3058,30,0.71,2021-09-24,74.56,1.38933040078201,,0.700485460818137,G1510,WICS 소재,130796768,69643,0.05,97.33,1,G15,소재,137,8,16386580,G15,0.0186,small
053450,세코닉스,9830,1120,12.86,KOSDAQ,의료·정밀기기,142061311960,,6723,0,0,2021-09-24,,1.677200155594,7.90289421141304,0.375647774451046,G4520,WICS 기술하드웨어와장비,44599486,107967,0.24,84.3,1,G45,IT,81,24,10983377,G45,,small
016250,SGC이테크건설,70100,-400,-0.57,KOSDAQ,건설,141899714700,56262,69879,1500,2.14,2021-09-24,0.811783264874142,1.03049901742919,2.12107196860987,0.124933716059165,G2010,WICS 자본재,124006699,63855,0.05,96.65,1,G20,산업재,197,18,910911,G20,1.2694,small
024910,경창산업,3955,-25,-0.63,KOSDAQ,운송장비·부품,141664164775,135,2329,0,0,2021-09-24,29.5133676614583,1.42806617716734,2.28490588346774,0.291250338764391,G2510,WICS 자동차와부품,88703179,69415,0.08,96.73,1,G25,경기관련소비재,64,3,17551312,G25,0.0484,small
023960,에쓰씨엔지니어링,4910,-60,-1.21,KOSPI,건설업,141558182170,,786,0,0,2021-09-24,,7.18569452639594,7.65179363081081,1.95252665062069,G2010,WICS 자본재,124006699,72195,0.06,95.94,1,G20,산업재,184,18,14703599,G20,,small
046210,파나진,4400,40,0.92,KOSDAQ,의료·정밀기기,141401304000,153,780,0,0,2021-09-24,28.76,5.6335180876494,33.6669771428571,8.67492662576687,G3520,WICS 제약과생물공학,139968350,123019,0.09,95.23,1,G35,건강관리,134,16,27958894,G35,0.1959,small
019660,글로본,4315,65,1.53,KOSDAQ,유통,141378036485,,585,0,0,2021-09-24,,7.98745968841808,,33.6614372583333,G2520,WICS 내구소비재와의류,49360418,117344,0.24,88.37,1,G25,경기관련소비재,53,7,27194385,G25,,small
001840,이화공영,7130,170,2.44,KOSDAQ,건설,141215068800,15,2156,10,0.14,2021-09-24,475.33,3.30714446838408,21.3962225454545,0.921769378590078,G2010,WICS 자본재,124006699,77668,0.06,95.15,1,G20,산업재,171,18,10893168,G20,0.007,small
013570,디와이,5360,-40,-0.74,KOSPI,기타금융,141073232880,,12760,100,1.87,2021-09-24,,0.301954693664384,2.30889088183306,0.178709441195845,G2010,WICS 자본재,124006699,79001,0.06,95.03,1,G20,산업재,169,18,14738994,G20,,small
134790,시디즈,70500,-1000,-1.4,KOSPI,기타제조업,1.41e+11,10331,24393,300,0.43,2021-09-24,6.82,2.88934426229508,6.81159420289855,0.61978021978022,G2010,WICS 자본재,124006699,32430,0.03,99.19,1,G20,산업재,262,18,460000,G20,0.4237,small
267290,경동도시가스,23900,0,0,KOSPI,전기가스업,140900203400,3224,60459,875,3.66,2021-09-24,7.41580017894737,0.395010382394169,469.667344666667,0.129646856275304,G5510,WICS 유틸리티,11855265,66223,0.56,99.78,1,G55,유틸리티,14,2,2770841,G55,0.0533,small
024890,대원화성,3415,25,0.74,KOSPI,화학,140865854080,,1843,10,0.29,2021-09-24,,1.85349808,,1.29472292352941,G2520,WICS 내구소비재와의류,49360418,73250,0.15,94.42,1,G25,경기관련소비재,85,7,21449559,G25,,small
000220,유유제약,8170,-110,-1.33,KOSPI,의약품,140788307670,84,6360,210,2.57,2021-09-24,108.298698207692,1.20331886897436,,1.43515094464832,G3520,WICS 제약과생물공학,139968350,80249,0.06,97.24,1,G35,건강관리,162,16,9822440,G35,0.0111,small
053950,경남제약,7020,450,6.85,KOSDAQ,제약,140747946300,,3289,0,0,2021-09-24,,2.45205481358885,54.1338255,1.98516144287729,G3520,WICS 제약과생물공학,139968350,84449,0.06,97.18,1,G35,건강관리,161,16,12029739,G35,,small
063440,SM Life Design,3115,-65,-2.04,KOSDAQ,출판·매체복제,140577314710,,1023,0,0,2021-09-24,,3.04279901969697,,4.81429159965753,G5020,WICS 미디어와엔터테인먼트,150344455,96998,0.06,98.03,1,G50,커뮤니케이션서비스,71,3,31139116,G50,,small
